"type","question","options","answer"
判断题,"在竞争性磋商采购活动中，采购人应当在收到评审报
告后 5 个工作日内确定成交供应商。（ ）","A. 对
B. 错",A
"
判断题","在竞争性磋商采购活动中，采购人与成交供应商应当
在成交通知书发出之日起 30 日内签订政府采购合同
。（ ）","A. 对
B. 错","
A"
判断题,"在竞争性磋商采购活动中，未成交供应商的磋商保证
金应当在成交通知书发出后 5 个工作日内退还。（
）","A. 对
B. 错",A
判断题,"在竞争性磋商采购活动中，出现影响采购公正的违法
、违规行为的，采购人或者采购代理机构应当终止竞
争性磋商采购活动。（ ）","A. 对
B. 错",A
,,,
"
判断题","在竞争性磋商采购活动中，磋商小组所有成员应当集
中与单一供应商分别进行磋商，并给予所有参加磋商
的供应商平等的磋商机会。（ ）","A. 对
B. 错","
A"
"
判断题","在竞争性磋商采购活动中，磋商小组要求供应商澄清
、说明或者更正响应文件应当以书面形式作出。（
）","A. 对
B. 错","
A"
"
判断题","在竞争性磋商采购活动中，磋商小组在对响应文件的
有效性、完整性和响应程度进行审查时，可以要求供
应商对响应文件的实质性内容作出必要的澄清、说明
或者更正。（ ）","A. 对
B. 错","
B"
"
判断题","在竞争性磋商采购活动中，磋商小组可以根据磋商文
件和磋商情况实质性变动磋商文件中的其他内容。（
）","A. 对
B. 错","
B"
判断题,"在竞争性磋商采购活动中，综合评分法货物项目的价
格分值占总分值的比重（即权值）为 30% 至 60%。
（ ）","A. 对
B. 错",A
"
判断题","在竞争性磋商采购活动中，磋商小组应当根据综合评
分情况，按照评审得分由高到低顺序推荐 2 名以上
成交候选供应商。（ ）","A. 对
B. 错","
B"
判断题,"在竞争性磋商采购活动中，采购人应当在收到评审报
告后 5 个工作日内确定成交供应商。（ ）","A. 对
B. 错",A
"
判断题","在竞争性磋商采购活动中，采购人与成交供应商应当
在成交通知书发出之日起 30 日内签订政府采购合同
。（ ）","A. 对
B. 错","
A"
判断题,"在竞争性磋商采购活动中，未成交供应商的磋商保证
金应当在成交通知书发出后 5 个工作日内退还。（
）","A. 对
B. 错",A
"
判断题","在竞争性磋商采购活动中，出现影响采购公正的违法
、违规行为的，采购人或者采购代理机构应当终止竞
争性磋商采购活动。（ ）","A. 对
B. 错","
A"
"
判断题","在竞争性磋商采购活动中，磋商小组所有成员应当集
中与单一供应商分别进行磋商，并给予所有参加磋商
的供应商平等的磋商机会。（ ）","A. 对
B. 错","
A"
,,,
"
判断题","在竞争性磋商采购活动中，磋商小组要求供应商澄清
、说明或者更正响应文件应当以书面形式作出。（
）","A. 对
B. 错","
A"
"
判断题","在竞争性磋商采购活动中，磋商小组在对响应文件的
有效性、完整性和响应程度进行审查时，可以要求供
应商对响应文件的实质性内容作出必要的澄清、说明
或者更正。（ ）","
A. 对
B. 错","
B"
"
判断题","在竞争性磋商采购活动中，磋商小组可以根据磋商文
件和磋商情况实质性变动磋商文件中的其他内容。（
）","A. 对
B. 错","
B"
"
判断题","在竞争性磋商采购活动中，综合评分法货物项目的价
格分值占总分值的比重（即权值）为 30% 至 60%。
（ ）","A. 对
B. 错","
A"
判断题,"在竞争性磋商采购活动中，磋商小组应当根据综合评
分情况，按照评审得分由高到低顺序推荐 2 名以上
成交候选供应商。（ ）","A. 对
B. 错",B
判断题,"在竞争性磋商采购活动中，采购人应当在收到评审报
告后 5 个工作日内确定成交供应商。（ ）","A. 对
B. 错",A
,,,
题型,《政府采购框架协议采购方式管理暂行办法》题干,选项,答案
"
单选题","采用质量优先法的检测、实验等仪器设备采购，淘汰比例不
得低于( )，且至少淘汰一家供应商","A.15%
B.40%
C.20%
D.30%","
B"
"
单选题","采用质量优先法的检测、实验等仪器设备采购，淘汰比例不
得低于40%，且至少淘汰( )供应商","A.1家
B.2家
C.3家
D.4家","
A"
"
单选题","成交结果单笔公告可以在省级以上( )指定的媒体上发布，也
可以在开展框架协议采购的电子化采购系统发布，发布成交
结果公告的渠道应当在征集文件或者框架协议中告知供应商","A.审计部门
B.财政部门
C.监察部门
D.行政部门","
B"
"
单选题","对耗材使用量大的复印、打印、实验、医疗等仪器设备进行
框架协议采购的，应当要求供应商同时对( )以上约定期限内
的专用耗材进行报价","A.3年
B.1年
C.2年
D.5年","
A"
"
单选题","封闭式框架协议采购是指符合《政府采购框架协议采购方式
管理暂行办法》( )情形，通过公开竞争订立框架协议后，除
经过框架协议约定的补充征集程序外，不得增加协议供应商
的框架协议采购","A.第一条规定
B.第五条规定
C.第七条规定
D.第三条规定","
D"
"
单选题","封闭式框架协议采购是指符合《政府采购框架协议采购方式
管理暂行办法》( )规定情形，通过公开竞争订立框架协议
后，除经过框架协议约定的补充征集程序外，不得增加协议
供应商的框架协议采购","A.第二条
B.第十条
C.第三条
D.第五条","
C"
"
单选题","开放式框架协议采购是指符合本条第二款规定情形，明确采
购需求和付费标准等框架协议条件，愿意接受协议条件的( )
可以随时申请加入的框架协议采购","A. 采购人
B. 服务对象
C. 供应商
D. 采购代理机构","
C"
"
单选题","开放式框架协议征集公告发布后至框架协议期满前，( )可以
按照征集公告要求，随时提交加入框架协议的申请","A. 服务对象
B. 征集人
C. 供应商
D. 采购代理机构","
C"
"
单选题","
框架协议( )在框架协议有效期内不得变动","A. 采购对象
B. 产品要求
C. 服务质量
D. 采购需求","
D"
,,,
题型,《政府采购框架协议采购方式管理暂行办法》题干,选项,答案
"
单选题","框架协议中服务项目包含货物的，响应文件中应当列明货物
清单及( )","A. 采购对象
B. 产品要求
C. 质量标准
D. 采购需求","
C"
"
单选题","没有政府定价的，应当通过需求调查，并根据需求标准科学
确定，属于《政府采购框架协议采购方式管理暂行办法》第
十条第二款第一项规定情形的采购项目，需要订立开放式框
架协议的，与( )协商确定","A. 服务对象
B. 供应商
C. 采购人
D. 采购代理机构","
B"
"
单选题","能够确定统一付费标准，因地域等服务便利性要求，需要接
纳所有愿意接受协议条件的供应商加入框架协议，以供( )自
主选择的,可以采用开放式框架协议采购","A. 服务对象
B. 采购人
C. 供应商
D. 采购代理机构","
A"
"
单选题","评审时应当考虑约定期限的专用耗材使用成本，修正仪器设
备的响应报价或者( )","A. 服务评分
B. 产品评分
C. 质量评分
D. 价格评分","
C"
"
单选题","其他预算单位采用框架协议采购方式采购的，应当遵守《政
府采购框架协议采购方式管理暂行办法》关于( )单位的规定","A. 行政部门
B. 主管预算
C. 集中采购机构
D. 采购代理机构","
B"
"
单选题","其他预算单位确有需要的，经其主管预算单位批准，可以采
用( )采购方式采购","A.公开招标
B.单一来源
C.框架协议
D.竟争谈判","
C"
"
单选题","前款所称采购限额标准以上，是指( )的货物、服务年度采购
预算达到采购限额标准以上","A. 同一品目或者不同一类别
B. 同一品目或者同一类别
C. 不同一品目或者同一类别
D. 不同一品目或者不同一类别","
B"
"
单选题","确定第一阶段入围供应商时，提交响应文件和符合资格条件
、实质性要求的供应商应当均不少于( )，淘汰比例一般不得
低于20%，且至少淘汰一家供应商","A.1家
B.2家
C.3家
D.4家","
B"
"
单选题","确定框架协议采购需求应当开展需求调查，听取( )、供应商
和专家等意见","A. 采购人
B. 代理机构
C. 财政部门
D. 审计部门","
A"
,,,
题型,《政府采购框架协议采购方式管理暂行办法》题干,选项,答案
"
单选题","申明不再签订书面框架协议的，发布入围结果公告，视为签
订 ( )","A. 合同协议
B. 采购合同
C. 框架协议
D. 招标文件","
C"
"
单选题","
框架协议顺序轮候一般适用于( )","A. 货物项目
B. 工程项目
C. 服务项目
D. 采购项目","
C"
"
单选题","我国政府采购协议供货，即借鉴西方国家框架协议的做法，
对纳入政府集中采购目录以内的通用政府采购项目（不含工
程采购项目），通过( )方式确定相对固定的供应商","A.竟争谈判
B.公开招标
C.单一来源
D.网上竟价","
B"
"
单选题","以二次竞价或者顺序轮候方式确定成交供应商的，( )应当在
确定成交供应商后2个工作日内逐笔发布成交结果公告","A. 服务对象
B. 征集人
C. 供应商
D. 采购代理机构","
B"
"
单选题","有政府定价、政府指导价的项目，以及对质量有特别要求的
检测、实验等仪器设备，可以采用( )","A.预算优先
B.质量优先法
C.价格优先法
D.服务优先法","
B"
"
单选题","在封闭式框架协议采购中，确定入围供应商必须有竞争和淘
汰，淘汰比例一般不低于( )，而且至少要淘汰一家供应商","A.15%
B.10%
C.20%
D.30%","
C"
"
单选题","
征集文件应当包括拟签订的框架协议文本和( )文本","A. 合同协议
B. 投标文件
C. 采购合同
D. 招标文件","
C"
"
单选题","框架协议质量因素中的其他指标可以作为( )，不得作为评分
项","A. 实质性要求
B. 产品要求
C. 服务质量
D. 采购需求","
A"
"
单选题","质量优先法是指对满足采购需求且响应报价不超过最高限制
单价的( )进行质量综合评分，按照质量评分从高到低排序，
根据征集文件规定的淘汰率或者入围供应商数量上限，确定
入围供应商的评审方法","A.货物、服务
B.服务质量
C.技术要求
D.产品配置","
A"
